host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,touchdown_prepare,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2,ctl_chassis_mode,ctl_sys_mode,ctl_current_state,ctl_gait_running,ctl_is_zeroing,ctl_target_vx_mps,ctl_target_wz_radps,ctl_target_state,ctl_vision_vx_mps,ctl_vision_wz_radps,ctl_vision_state,ctl_vision_age_ms,ctl_vision_timeout_count,ctl_vision_rx_count,ctl_usb_rx_packet_count,ctl_vision_frame_count,ctl_auto_task_state,ctl_auto_force_stop,ctl_motion_gate_open,wheel_cmd_rpm_rf,wheel_cmd_rpm_lf,wheel_cmd_rpm_lr,wheel_cmd_rpm_rr,wheel_actual_rpm_rf,wheel_actual_rpm_lf,wheel_actual_rpm_lr,wheel_actual_rpm_rr,wheel_cmd_current_a_rf,wheel_cmd_current_a_lf,wheel_cmd_current_a_lr,wheel_cmd_current_a_rr,wheel_actual_current_a_rf,wheel_actual_current_a_lf,wheel_actual_current_a_lr,wheel_actual_current_a_rr,wheel_torque_limit_nm,wheel_fdcan1_rx_count,wheel_fdcan2_rx_count,wheel_feedback_ok_rf,wheel_feedback_ok_lf,wheel_feedback_ok_lr,wheel_feedback_ok_rr
1784125095.248,143307000,7,1,3,0,10.0,25.0,10.0,25.0,9.01984691619873,25.37630844116211,-0.37630796432495117,38.73468017578125,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1048870086669922,0.9801521897315979,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.267,143326000,8,2,255,0,,,,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,-0.06384717673063278,0.07812605798244476,0.04069582000374794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.287,143345000,9,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.1355785131454468,-0.04963026940822601,-0.03634536266326904,0.08553383499383926,0.0,0.0,0.1054544448852539,0.01362027321010828,-1.1719238758087158,0.03590356558561325,9.704545974731445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.309,143365000,10,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,19.0,1.0,4464.0,4106.0,4489.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125095.332,143388000,11,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,3.485823695586491e-24,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,0.0244140625,-0.0146484375,-0.028076171875,-0.037841796875,1.0,285571.0,287586.0,1,1,1,1
1784125095.417,143484000,15,1,0,0,10.0,25.0,10.0,25.0,8.880093574523926,25.4599609375,-0.45996010303497314,29.87493133544922,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.824002206325531,1.119905710220337,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.431,143495000,16,1,1,0,10.0,25.0,10.0,25.0,9.210796356201172,25.202852249145508,-0.20285248756408691,41.54140090942383,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.21067214012146,0.7892027497291565,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.445,143508000,17,1,2,0,10.0,25.0,10.0,25.0,9.092952728271484,25.02978515625,-0.029784440994262695,45.91857147216797,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3391008377075195,0.9070470929145813,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.461,143523000,18,1,3,0,10.0,25.0,10.0,25.0,9.020240783691406,25.37432861328125,-0.3743290901184082,38.823692321777344,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1078102588653564,0.9797587990760803,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.477,143538000,19,2,255,0,,,,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,-0.06522750109434128,0.09954768419265747,0.041126448661088943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.497,143555000,20,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.1355785131454468,-0.04963026940822601,0.000708460807800293,0.09033653885126114,0.0,0.0,0.05071544647216797,0.01091879140585661,-1.1348700523376465,0.040706269443035126,9.759284973144531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.516,143574000,21,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,17.0,1.0,4474.0,4115.0,4499.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125095.538,143595000,22,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,-0.015869140625,0.008544921875,-0.03173828125,0.013427734375,1.0,285987.0,288005.0,1,1,1,1
1784125095.614,143691000,26,1,0,0,10.0,25.0,10.0,25.0,8.880821228027344,25.458332061767578,-0.458332896232605,30.016719818115234,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8289593458175659,1.1191785335540771,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.645,143711000,27,1,1,0,10.0,25.0,10.0,25.0,9.20980167388916,25.204679489135742,-0.20467936992645264,41.523643493652344,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2100930213928223,0.7901973724365234,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.661,143724000,28,1,2,0,10.0,25.0,10.0,25.0,9.092955589294434,25.02979278564453,-0.029793381690979004,45.93722915649414,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.339697241783142,0.9070441126823425,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.676,143738000,29,1,3,0,10.0,25.0,10.0,25.0,9.018710136413574,25.377182006835938,-0.37718117237091064,38.77660369873047,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1062774658203125,0.9812891483306885,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.695,143754000,30,2,255,0,,,,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,-0.060553885996341705,0.09492809325456619,0.04102496802806854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.712,143772000,31,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.1355785131454468,-0.04963026940822601,-0.04536128044128418,0.09381870925426483,0.0,0.0,0.17119884490966797,0.004210125654935837,-1.180939793586731,0.04418843984603882,9.981199264526367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.732,143790000,32,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,17.0,1.0,4485.0,4125.0,4510.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125095.752,143810000,33,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,0.03173828125,-0.006103515625,-0.03173828125,-0.0244140625,1.0,286417.0,288439.0,1,1,1,1
1784125095.827,143904000,37,1,0,0,10.0,25.0,10.0,25.0,8.88070297241211,25.458892822265625,-0.45889317989349365,29.973154067993164,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8271247744560242,1.1192963123321533,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.858,143924000,38,1,1,0,10.0,25.0,10.0,25.0,9.210724830627441,25.203872680664062,-0.2038717269897461,41.46812438964844,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.208472728729248,0.789274275302887,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.873,143936000,39,1,2,0,10.0,25.0,10.0,25.0,9.09207820892334,25.030532836914062,-0.030532479286193848,45.909481048583984,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3388258218765259,0.9079210758209229,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.888,143950000,40,1,3,0,10.0,25.0,10.0,25.0,9.01887321472168,25.37575912475586,-0.3757596015930176,38.72260284423828,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1041491031646729,0.9811259508132935,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.906,143966000,41,2,255,0,,,,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,-0.05131271854043007,0.08770096302032471,0.040875695645809174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.906,143984000,42,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.1355785131454468,-0.04963026940822601,-0.0622553825378418,0.09515978395938873,0.0,0.0,0.05745506286621094,0.012320492416620255,-1.1978338956832886,0.04552951827645302,9.752545356750488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125095.942,144001000,43,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,16.0,1.0,4496.0,4135.0,4521.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125095.961,144020000,44,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,0.00014980442938394845,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,-0.003662109375,0.018310546875,-0.029296875,0.103759765625,1.0,286839.0,288863.0,1,1,1,1
1784125096.059,144111000,48,1,0,0,10.0,25.0,10.0,25.0,8.881403923034668,25.45865249633789,-0.4586517810821533,29.921279907226562,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8257346153259277,1.118595838546753,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.062,144138000,49,1,1,0,10.0,25.0,10.0,25.0,9.210289001464844,25.204845428466797,-0.20484626293182373,41.579586029052734,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2123205661773682,0.7897108793258667,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.092,144158000,50,1,2,0,10.0,25.0,10.0,25.0,9.091568946838379,25.030338287353516,-0.030338764190673828,45.988319396972656,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.341145396232605,0.9084306955337524,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.107,144171000,51,1,3,0,10.0,25.0,10.0,25.0,9.018665313720703,25.37626075744629,-0.37626028060913086,38.72724914550781,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1044999361038208,0.98133385181427,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.121,144185000,52,2,255,0,,,,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,-0.04424138739705086,0.0807337611913681,0.04074278473854065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.138,144199000,53,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.1355785131454468,-0.04963026940822601,-0.031880855560302734,0.09144216775894165,0.0,0.0,0.029165267944335938,0.009360496886074543,-1.1674593687057495,0.041811902076005936,9.780835151672363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.155,144216000,54,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,30.0,1.0,4506.0,4144.0,4531.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125096.176,144234000,55,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,2.4504712794903662e-18,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,0.008544921875,0.013427734375,0.048828125,0.05126953125,1.0,287269.0,289296.0,1,1,1,1
1784125096.268,144321000,59,1,0,0,10.0,25.0,10.0,25.0,8.881817817687988,25.45893096923828,-0.45893192291259766,29.820701599121094,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8226334452629089,1.1181817054748535,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.295,144346000,60,1,1,0,10.0,25.0,10.0,25.0,9.211577415466309,25.203514099121094,-0.20351409912109375,41.67428970336914,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2151148319244385,0.7884219288825989,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.298,144373000,61,1,2,0,10.0,25.0,10.0,25.0,9.092055320739746,25.030582427978516,-0.03058314323425293,45.93218994140625,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3392971754074097,0.9079441428184509,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.333,144392000,62,1,3,0,10.0,25.0,10.0,25.0,9.019572257995605,25.37452507019043,-0.374525785446167,38.773109436035156,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1059929132461548,0.9804271459579468,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.350,144411000,63,2,255,0,,,,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,-0.035963982343673706,0.066501185297966,0.04050494357943535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.367,144428000,64,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.1355785131454468,-0.04963026940822601,-0.012251496315002441,0.06423120945692062,0.0,0.0,0.027910232543945312,0.0014627997297793627,-1.1478300094604492,0.014600937254726887,9.837910652160645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.388,144446000,65,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,17.0,1.0,4518.0,4155.0,4543.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125096.409,144466000,66,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,7.854748101943088e-12,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,-0.015869140625,0.013427734375,-0.107421875,0.1416015625,1.0,287733.0,289764.0,1,1,1,1
1784125096.501,144555000,70,1,0,0,10.0,25.0,10.0,25.0,8.880746841430664,25.45883560180664,-0.45883655548095703,29.86193084716797,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.8235565423965454,1.1192530393600464,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.527,144580000,71,1,1,0,10.0,25.0,10.0,25.0,9.209964752197266,25.204490661621094,-0.20449161529541016,41.479042053222656,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2089921236038208,0.7900342345237732,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.553,144605000,72,1,2,0,10.0,25.0,10.0,25.0,9.09231948852539,25.030061721801758,-0.03006160259246826,45.991172790527344,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3414572477340698,0.9076796770095825,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.555,144632000,73,1,3,0,10.0,25.0,10.0,25.0,9.018889427185059,25.375837326049805,-0.3758370876312256,38.84048843383789,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1080026626586914,0.9811103343963623,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.586,144652000,74,2,255,0,,,,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,-0.021631458774209023,0.055360741913318634,0.04035045951604843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.601,144665000,75,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.1355785131454468,-0.04963026940822601,-0.0017184019088745117,0.06508845090866089,0.0,0.0,0.000347137451171875,0.007564259693026543,-1.1372969150543213,0.015458178706467152,9.809653282165527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.616,144679000,76,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,13.0,1.0,4530.0,4166.0,4555.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125096.632,144694000,77,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-0.00021400632977019995,1.401298464324817e-45,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,-0.00732421875,-0.01953125,-0.028076171875,-0.07568359375,1.0,288192.0,290226.0,1,1,1,1
1784125096.710,144767000,81,1,0,0,10.0,25.0,10.0,25.0,8.881468772888184,25.458637237548828,-0.4586368799209595,30.04588508605957,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.829493522644043,1.1185302734375,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.731,144789000,82,1,1,0,10.0,25.0,10.0,25.0,9.209877014160156,25.204566955566406,-0.2045661211013794,41.480369567871094,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2088253498077393,0.7901221513748169,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.753,144810000,83,1,2,0,10.0,25.0,10.0,25.0,9.093506813049316,25.030057907104492,-0.030058622360229492,45.86716842651367,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3374348878860474,0.9064927697181702,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.776,144831000,84,1,3,0,10.0,25.0,10.0,25.0,9.019049644470215,25.376644134521484,-0.37664473056793213,38.65851974487305,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.1027876138687134,0.9809494018554688,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.800,144854000,85,2,255,0,,,,,,,,,,,,,,,,,,,,-0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,-0.016369514167308807,0.045139677822589874,0.040233317762613297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.822,144878000,86,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.1355785131454468,-0.04963026940822601,-0.04083895683288574,0.05933287367224693,0.0,0.0,0.07847118377685547,0.004333168733865023,-1.1764174699783325,0.00970260426402092,9.888471603393555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125096.847,144901000,87,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,22.0,1.0,4540.0,4176.0,4565.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125096.872,144925000,88,5,252,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.244892034509749e-27,1.401298464324817e-45,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,0.01953125,0.037841796875,0.12451171875,-0.037841796875,1.0,288656.0,290693.0,1,1,0,1
