[INFO] [launch]: All log files can be found below /home/hyper/program/2026_Gsing-second_ROS/logs/ros/2026-07-14-07-33-16-856679-hyper-Ubuntu-68938
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [cmd_vel_chassis_serial.py-1]: process started with pid [69037]
[cmd_vel_chassis_serial.py-1] [INFO] [1783985611.285702812] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-0.9 pitch=-0.6 comp=0.13 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+35 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.0 ey=+0.0 Fy=+47 sag=0.00 tauK=-1.4 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+34 sag=0.00 tauK=+0.9
[cmd_vel_chassis_serial.py-1] [INFO] [1783985611.787256959] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-0.9 pitch=-0.8 comp=0.13 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+35 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.0 ey=+0.0 Fy=+47 sag=0.00 tauK=-1.3 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+34 sag=0.00 tauK=+0.9
[cmd_vel_chassis_serial.py-1] [INFO] [1783985612.289634409] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-1.0 pitch=-0.8 comp=0.13 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+35 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+38 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.0 ey=+0.0 Fy=+47 sag=0.00 tauK=-1.4 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+34 sag=0.00 tauK=+0.9
[cmd_vel_chassis_serial.py-1] [INFO] [1783985612.803714867] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-1.0 pitch=-0.8 comp=0.13 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+35 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.0 ey=+0.0 Fy=+47 sag=0.00 tauK=-1.4 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+34 sag=0.00 tauK=+0.9
[cmd_vel_chassis_serial.py-1] [INFO] [1783985613.313342171] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-0.9 pitch=-0.8 comp=0.13 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+35 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.0 ey=+0.0 Fy=+47 sag=0.00 tauK=-1.4 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+34 sag=0.00 tauK=+0.9
[cmd_vel_chassis_serial.py-1] [INFO] [1783985613.828867346] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-1.0 pitch=-0.8 comp=0.13 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+35 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.0 ey=+0.0 Fy=+47 sag=0.00 tauK=-1.4 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+34 sag=0.00 tauK=+0.9
[cmd_vel_chassis_serial.py-1] [INFO] [1783985614.350368029] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-1.0 pitch=-0.8 comp=0.13 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+35 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.0 ey=+0.0 Fy=+47 sag=0.00 tauK=-1.4 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+34 sag=0.00 tauK=+0.9
[cmd_vel_chassis_serial.py-1] [INFO] [1783985614.862289657] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-1.0 pitch=-0.8 comp=0.13 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+35 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.0 ey=+0.0 Fy=+47 sag=0.00 tauK=-1.4 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+34 sag=0.00 tauK=+0.9
[cmd_vel_chassis_serial.py-1] [INFO] [1783985615.388450190] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-1.0 pitch=-0.8 comp=0.13 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+35 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.0 ey=+0.0 Fy=+47 sag=0.00 tauK=-1.4 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+34 sag=0.00 tauK=+0.9
[cmd_vel_chassis_serial.py-1] [INFO] [1783985615.900755186] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-1.0 pitch=-0.8 comp=0.13 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+35 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.0 ey=+0.0 Fy=+47 sag=0.00 tauK=-1.4 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+34 sag=0.00 tauK=+0.9
