host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n
1784020762.524,175756000,123,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020762.579,175806000,128,1,0,0,10.0,25.0,10.0,25.0,11.400651931762695,26.179807662963867,-1.1798083782196045,7.908870697021484,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.3290795683860779,,,,,,,,,,,,,,,,
1784020762.580,175816000,129,1,1,0,10.0,25.0,10.0,25.0,9.538665771484375,26.35738754272461,-1.3573884963989258,6.240238189697266,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15390563011169434,,,,,,,,,,,,,,,,
1784020762.596,175826000,130,1,2,0,10.0,25.0,10.0,25.0,9.463750839233398,26.249467849731445,-1.2494683265686035,9.318180084228516,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.24255892634391785,,,,,,,,,,,,,,,,
1784020762.604,175836000,131,1,3,0,10.0,25.0,10.0,25.0,10.159632682800293,26.419677734375,-1.4196783304214478,7.305965423583984,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.23040275275707245,,,,,,,,,,,,,,,,
1784020762.623,175846000,132,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020762.663,175896000,137,1,0,0,10.0,25.0,10.0,25.0,11.39911937713623,26.18051528930664,-1.1805146932601929,7.852264404296875,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.3270624577999115,,,,,,,,,,,,,,,,
1784020762.682,175906000,138,1,1,0,10.0,25.0,10.0,25.0,9.537895202636719,26.357704162597656,-1.3577044010162354,6.228298187255859,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15345026552677155,,,,,,,,,,,,,,,,
1784020762.683,175916000,139,1,2,0,10.0,25.0,10.0,25.0,9.462529182434082,26.250638961791992,-1.25063955783844,8.327964782714844,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.21117046475410461,,,,,,,,,,,,,,,,
1784020762.696,175926000,140,1,3,0,10.0,25.0,10.0,25.0,10.158478736877441,26.420534133911133,-1.4205336570739746,6.924686431884766,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.2185167670249939,,,,,,,,,,,,,,,,
1784020762.704,175936000,141,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020762.756,175986000,146,1,0,0,10.0,25.0,10.0,25.0,11.400649070739746,26.179811477661133,-1.1798113584518433,7.930675506591797,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.329801082611084,,,,,,,,,,,,,,,,
1784020762.765,175996000,147,1,1,0,10.0,25.0,10.0,25.0,9.538348197937012,26.357006072998047,-1.3570070266723633,6.3041534423828125,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15576544404029846,,,,,,,,,,,,,,,,
1784020762.781,176006000,148,1,2,0,10.0,25.0,10.0,25.0,9.463578224182129,26.24988555908203,-1.2498855590820312,8.688758850097656,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.22213394939899445,,,,,,,,,,,,,,,,
1784020762.785,176016000,149,1,3,0,10.0,25.0,10.0,25.0,10.158811569213867,26.42122459411621,-1.4212250709533691,6.693408966064453,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.21127577126026154,,,,,,,,,,,,,,,,
1784020762.801,176026000,150,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020762.843,176076000,155,1,0,0,10.0,25.0,10.0,25.0,11.400447845458984,26.18035125732422,-1.1803507804870605,7.848041534423828,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.327196329832077,,,,,,,,,,,,,,,,
1784020762.860,176086000,156,1,1,0,10.0,25.0,10.0,25.0,9.53934097290039,26.357189178466797,-1.3571888208389282,6.269466400146484,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.1550358086824417,,,,,,,,,,,,,,,,
1784020762.861,176096000,157,1,2,0,10.0,25.0,10.0,25.0,9.463567733764648,26.249897003173828,-1.2498974800109863,8.69655990600586,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.2225700318813324,,,,,,,,,,,,,,,,
1784020762.877,176106000,158,1,3,0,10.0,25.0,10.0,25.0,10.15754222869873,26.421340942382812,-1.4213413000106812,6.889896392822266,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.2169395089149475,,,,,,,,,,,,,,,,
1784020762.881,176116000,159,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020762.939,176166000,164,1,0,0,10.0,25.0,10.0,25.0,11.400755882263184,26.179351806640625,-1.1793524026870728,7.9781341552734375,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.3313044309616089,,,,,,,,,,,,,,,,
1784020762.968,176176000,165,1,1,0,10.0,25.0,10.0,25.0,9.537935256958008,26.357656478881836,-1.357656717300415,6.2059783935546875,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.1527293622493744,,,,,,,,,,,,,,,,
1784020762.969,176186000,166,1,2,0,10.0,25.0,10.0,25.0,9.46329116821289,26.25041389465332,-1.2504130601882935,8.859851837158203,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.22756017744541168,,,,,,,,,,,,,,,,
1784020762.970,176196000,167,1,3,0,10.0,25.0,10.0,25.0,10.159029006958008,26.42068862915039,-1.4206886291503906,6.887447357177734,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.21814177930355072,,,,,,,,,,,,,,,,
1784020762.983,176206000,168,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020763.023,176256000,173,1,0,0,10.0,25.0,10.0,25.0,11.400559425354004,26.179895401000977,-1.1798948049545288,7.8788909912109375,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.3281077444553375,,,,,,,,,,,,,,,,
1784020763.039,176266000,174,1,1,0,10.0,25.0,10.0,25.0,9.539201736450195,26.357561111450195,-1.3575613498687744,6.090045928955078,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.149370938539505,,,,,,,,,,,,,,,,
1784020763.042,176276000,175,1,2,0,10.0,25.0,10.0,25.0,9.46282958984375,26.250207901000977,-1.2502074241638184,8.710575103759766,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.22233086824417114,,,,,,,,,,,,,,,,
1784020763.061,176286000,176,1,3,0,10.0,25.0,10.0,25.0,10.158443450927734,26.42095184326172,-1.4209508895874023,6.808757781982422,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.21443630754947662,,,,,,,,,,,,,,,,
1784020763.061,176296000,177,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020763.117,176346000,182,1,0,0,10.0,25.0,10.0,25.0,11.399764060974121,26.180234909057617,-1.1802345514297485,7.8833770751953125,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.32820823788642883,,,,,,,,,,,,,,,,
1784020763.122,176356000,183,1,1,0,10.0,25.0,10.0,25.0,9.539018630981445,26.356843948364258,-1.356843113899231,6.227466583251953,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.1534973531961441,,,,,,,,,,,,,,,,
1784020763.143,176366000,184,1,2,0,10.0,25.0,10.0,25.0,9.46349811553955,26.249921798706055,-1.2499213218688965,8.766849517822266,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.22535203397274017,,,,,,,,,,,,,,,,
1784020763.144,176376000,185,1,3,0,10.0,25.0,10.0,25.0,10.15752124786377,26.421356201171875,-1.421356201171875,6.934623718261719,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.21830208599567413,,,,,,,,,,,,,,,,
1784020763.163,176386000,186,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020763.202,176436000,191,1,0,0,10.0,25.0,10.0,25.0,11.400474548339844,26.179929733276367,-1.179930567741394,7.898151397705078,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.32878682017326355,,,,,,,,,,,,,,,,
1784020763.223,176446000,192,1,1,0,10.0,25.0,10.0,25.0,9.53844928741455,26.357872009277344,-1.3578712940216064,6.249607086181641,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15419957041740417,,,,,,,,,,,,,,,,
1784020763.225,176456000,193,1,2,0,10.0,25.0,10.0,25.0,9.461732864379883,26.251060485839844,-1.2510597705841064,8.677562713623047,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.22153839468955994,,,,,,,,,,,,,,,,
1784020763.239,176466000,194,1,3,0,10.0,25.0,10.0,25.0,10.158116340637207,26.421445846557617,-1.421445608139038,6.880100250244141,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.21657206118106842,,,,,,,,,,,,,,,,
1784020763.243,176476000,195,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020763.304,176526000,200,1,0,0,10.0,25.0,10.0,25.0,11.40080451965332,26.179367065429688,-1.1793673038482666,8.018329620361328,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.3327098488807678,,,,,,,,,,,,,,,,
1784020763.304,176536000,201,1,1,0,10.0,25.0,10.0,25.0,9.539449691772461,26.357101440429688,-1.357102394104004,6.292469024658203,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15569645166397095,,,,,,,,,,,,,,,,
1784020763.323,176546000,202,1,2,0,10.0,25.0,10.0,25.0,9.462787628173828,26.250167846679688,-1.2501686811447144,8.616409301757812,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.2199569195508957,,,,,,,,,,,,,,,,
1784020763.324,176556000,203,1,3,0,10.0,25.0,10.0,25.0,10.157940864562988,26.420700073242188,-1.4207005500793457,6.940216064453125,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.21862946450710297,,,,,,,,,,,,,,,,
1784020763.339,176566000,204,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020763.383,176616000,209,1,0,0,10.0,25.0,10.0,25.0,11.399835586547852,26.18020248413086,-1.180201768875122,7.892021179199219,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.32851535081863403,,,,,,,,,,,,,,,,
1784020763.403,176626000,210,1,1,0,10.0,25.0,10.0,25.0,9.539093017578125,26.35764503479004,-1.35764479637146,6.244937896728516,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15429434180259705,,,,,,,,,,,,,,,,
1784020763.404,176636000,211,1,2,0,10.0,25.0,10.0,25.0,9.46329116821289,26.25041389465332,-1.2504130601882935,8.788311004638672,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.22531647980213165,,,,,,,,,,,,,,,,
1784020763.420,176646000,212,1,3,0,10.0,25.0,10.0,25.0,10.157008171081543,26.422340393066406,-1.422339677810669,6.848136901855469,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.21581454575061798,,,,,,,,,,,,,,,,
1784020763.421,176656000,213,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020763.482,176706000,218,1,0,0,10.0,25.0,10.0,25.0,11.400740623474121,26.179393768310547,-1.1793941259384155,7.946727752685547,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.33031249046325684,,,,,,,,,,,,,,,,
1784020763.545,176716000,219,1,1,0,10.0,25.0,10.0,25.0,9.539411544799805,26.357158660888672,-1.3571590185165405,6.40924072265625,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15955883264541626,,,,,,,,,,,,,,,,
1784020763.546,176726000,220,1,2,0,10.0,25.0,10.0,25.0,9.463570594787598,26.249900817871094,-1.249900460243225,8.742843627929688,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.22391700744628906,,,,,,,,,,,,,,,,
1784020763.547,176736000,221,1,3,0,10.0,25.0,10.0,25.0,10.158341407775879,26.42103385925293,-1.421034336090088,6.672607421875,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.20983576774597168,,,,,,,,,,,,,,,,
1784020763.548,176746000,222,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020763.565,176796000,227,1,0,0,10.0,25.0,10.0,25.0,11.399734497070312,26.180294036865234,-1.180294156074524,7.916339874267578,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.3292824327945709,,,,,,,,,,,,,,,,
1784020763.581,176806000,228,1,1,0,10.0,25.0,10.0,25.0,9.53947925567627,26.35704803466797,-1.357048749923706,6.384742736816406,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15860214829444885,,,,,,,,,,,,,,,,
1784020763.581,176816000,229,1,2,0,10.0,25.0,10.0,25.0,9.462706565856934,26.250213623046875,-1.250213384628296,8.591911315917969,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.21904776990413666,,,,,,,,,,,,,,,,
1784020763.600,176826000,230,1,3,0,10.0,25.0,10.0,25.0,10.158121109008789,26.421531677246094,-1.4215320348739624,6.8393402099609375,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.21552391350269318,,,,,,,,,,,,,,,,
1784020763.601,176836000,231,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020763.660,176886000,236,1,0,0,10.0,25.0,10.0,25.0,11.401198387145996,26.179609298706055,-1.179608702659607,7.968563079833984,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.331217885017395,,,,,,,,,,,,,,,,
1784020763.660,176896000,237,1,1,0,10.0,25.0,10.0,25.0,9.538631439208984,26.357437133789062,-1.357436180114746,6.298759460449219,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15573765337467194,,,,,,,,,,,,,,,,
1784020763.681,176906000,238,1,2,0,10.0,25.0,10.0,25.0,9.464674949645996,26.249038696289062,-1.2490391731262207,8.782905578613281,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.22526901960372925,,,,,,,,,,,,,,,,
1784020763.682,176916000,239,1,3,0,10.0,25.0,10.0,25.0,10.158323287963867,26.421043395996094,-1.4210432767868042,6.908576965332031,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.21754802763462067,,,,,,,,,,,,,,,,
1784020763.696,176926000,240,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020763.741,176976000,245,1,0,0,10.0,25.0,10.0,25.0,11.400544166564941,26.179901123046875,-1.1799007654190063,7.918819427490234,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.32946857810020447,,,,,,,,,,,,,,,,
1784020763.756,176986000,246,1,1,0,10.0,25.0,10.0,25.0,9.538982391357422,26.356903076171875,-1.3569027185440063,6.3365936279296875,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.1569543033838272,,,,,,,,,,,,,,,,
1784020763.764,176996000,247,1,2,0,10.0,25.0,10.0,25.0,9.462644577026367,26.25031852722168,-1.2503176927566528,8.787887573242188,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.22472168505191803,,,,,,,,,,,,,,,,
1784020763.776,177006000,248,1,3,0,10.0,25.0,10.0,25.0,10.157687187194824,26.421283721923828,-1.4212846755981445,7.199073791503906,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.2264706790447235,,,,,,,,,,,,,,,,
1784020763.785,177016000,249,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020763.836,177066000,254,1,0,0,10.0,25.0,10.0,25.0,11.40001392364502,26.17972183227539,-1.1797219514846802,7.97625732421875,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.3311532437801361,,,,,,,,,,,,,,,,
1784020763.841,177076000,255,1,1,0,10.0,25.0,10.0,25.0,9.538285255432129,26.357114791870117,-1.357114315032959,6.2223968505859375,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15341101586818695,,,,,,,,,,,,,,,,
1784020763.856,177086000,0,1,2,0,10.0,25.0,10.0,25.0,9.462467193603516,26.250755310058594,-1.250755786895752,8.682552337646484,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.22197213768959045,,,,,,,,,,,,,,,,
1784020763.864,177096000,1,1,3,0,10.0,25.0,10.0,25.0,10.157621383666992,26.42131233215332,-1.4213114976882935,6.921848297119141,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.21745236217975616,,,,,,,,,,,,,,,,
1784020763.882,177106000,2,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020763.922,177156000,7,1,0,0,10.0,25.0,10.0,25.0,11.400568962097168,26.179847717285156,-1.1798471212387085,7.931514739990234,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.32992973923683167,,,,,,,,,,,,,,,,
1784020763.940,177166000,8,1,1,0,10.0,25.0,10.0,25.0,9.538012504577637,26.35761833190918,-1.357617974281311,6.234710693359375,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.1536109447479248,,,,,,,,,,,,,,,,
1784020763.941,177176000,9,1,2,0,10.0,25.0,10.0,25.0,9.462859153747559,26.250154495239258,-1.2501537799835205,8.746868133544922,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.22359994053840637,,,,,,,,,,,,,,,,
1784020763.960,177186000,10,1,3,0,10.0,25.0,10.0,25.0,10.159662246704102,26.419979095458984,-1.4199793338775635,6.734306335449219,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.2122056484222412,,,,,,,,,,,,,,,,
1784020763.961,177196000,11,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020764.020,177246000,16,1,0,0,10.0,25.0,10.0,25.0,11.399759292602539,26.180240631103516,-1.180240511894226,7.902153015136719,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.32877591252326965,,,,,,,,,,,,,,,,
1784020764.044,177256000,17,1,1,0,10.0,25.0,10.0,25.0,9.537718772888184,26.358139038085938,-1.3581395149230957,6.163539886474609,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15138660371303558,,,,,,,,,,,,,,,,
1784020764.045,177266000,18,1,2,0,10.0,25.0,10.0,25.0,9.463252067565918,26.25047492980957,-1.2504756450653076,8.778602600097656,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.2251179963350296,,,,,,,,,,,,,,,,
1784020764.046,177276000,19,1,3,0,10.0,25.0,10.0,25.0,10.157671928405762,26.42120361328125,-1.4212042093276978,6.330696105957031,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.1985265165567398,,,,,,,,,,,,,,,,
1784020764.061,177286000,20,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020764.102,177336000,25,1,0,0,10.0,25.0,10.0,25.0,11.399742126464844,26.180288314819336,-1.1802881956100464,7.892353057861328,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.3285404145717621,,,,,,,,,,,,,,,,
1784020764.116,177346000,26,1,1,0,10.0,25.0,10.0,25.0,9.539013862609863,26.35684585571289,-1.3568460941314697,6.307666778564453,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15606971085071564,,,,,,,,,,,,,,,,
1784020764.121,177356000,27,1,2,0,10.0,25.0,10.0,25.0,9.46249771118164,26.250696182250977,-1.2506961822509766,8.742889404296875,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.22405914962291718,,,,,,,,,,,,,,,,
1784020764.136,177366000,28,1,3,0,10.0,25.0,10.0,25.0,10.158051490783691,26.42156219482422,-1.42156183719635,6.99957275390625,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.22080573439598083,,,,,,,,,,,,,,,,
1784020764.141,177376000,29,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020764.200,177426000,34,1,0,0,10.0,25.0,10.0,25.0,11.400193214416504,26.179594039916992,-1.179593801498413,7.925022125244141,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.32944250106811523,,,,,,,,,,,,,,,,
1784020764.201,177436000,35,1,1,0,10.0,25.0,10.0,25.0,9.539311408996582,26.357236862182617,-1.3572365045547485,6.2069244384765625,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15306231379508972,,,,,,,,,,,,,,,,
1784020764.222,177446000,36,1,2,0,10.0,25.0,10.0,25.0,9.4642972946167,26.24971580505371,-1.2497156858444214,8.836296081542969,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.22670142352581024,,,,,,,,,,,,,,,,
1784020764.223,177456000,37,1,3,0,10.0,25.0,10.0,25.0,10.158546447753906,26.42054557800293,-1.4205455780029297,6.4141845703125,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.20065368711948395,,,,,,,,,,,,,,,,
1784020764.241,177466000,38,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020764.283,177516000,43,1,0,0,10.0,25.0,10.0,25.0,11.399539947509766,26.18071174621582,-1.1807113885879517,7.818073272705078,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.3261752128601074,,,,,,,,,,,,,,,,
1784020764.300,177526000,44,1,1,0,10.0,25.0,10.0,25.0,9.538664817810059,26.35738754272461,-1.3573884963989258,6.314453125,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15619942545890808,,,,,,,,,,,,,,,,
1784020764.301,177536000,45,1,2,0,10.0,25.0,10.0,25.0,9.462477684020996,26.250743865966797,-1.2507438659667969,8.604476928710938,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.21969719231128693,,,,,,,,,,,,,,,,
1784020764.321,177546000,46,1,3,0,10.0,25.0,10.0,25.0,10.157556533813477,26.421302795410156,-1.4213025569915771,6.632389068603516,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.20832209289073944,,,,,,,,,,,,,,,,
1784020764.322,177556000,47,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020764.381,177606000,52,1,0,0,10.0,25.0,10.0,25.0,11.400481224060059,26.179927825927734,-1.1799275875091553,7.931671142578125,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.3298514783382416,,,,,,,,,,,,,,,,
1784020764.382,177616000,53,1,1,0,10.0,25.0,10.0,25.0,9.538778305053711,26.35739517211914,-1.3573944568634033,6.264942169189453,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.1546507179737091,,,,,,,,,,,,,,,,
1784020764.399,177626000,54,1,2,0,10.0,25.0,10.0,25.0,9.463306427001953,26.250404357910156,-1.2504041194915771,8.656414031982422,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-0.22087572515010834,,,,,,,,,,,,,,,,
1784020764.399,177636000,55,1,3,0,10.0,25.0,10.0,25.0,10.158196449279785,26.421504974365234,-1.4215052127838135,7.099330902099609,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,0.22475075721740723,,,,,,,,,,,,,,,,
1784020764.423,177646000,56,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020764.462,177696000,61,1,0,0,10.0,25.0,10.0,25.0,11.400760650634766,26.179344177246094,-1.1793434619903564,7.942527770996094,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.33027029037475586,,,,,,,,,,,,,,,,
1784020764.484,177706000,62,1,1,0,10.0,25.0,10.0,25.0,9.53872013092041,26.357364654541016,-1.3573646545410156,6.240070343017578,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,0.15393003821372986,,,,,,,,,,,,,,,,
